Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2044,Livestock,2016,2016,1000 USD,142745829
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2044,Livestock,2017,2017,1000 USD,154841929
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2044,Livestock,2015,2015,1000 USD,162213603
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2044,Livestock,2016,2016,1000 USD,168995334
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2044,Livestock,2017,2017,1000 USD,173801096
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1770,"Meat indigenous, total",2015,2015,1000 Int$,106832781
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1770,"Meat indigenous, total",2016,2016,1000 Int$,111591083
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1770,"Meat indigenous, total",2017,2017,1000 Int$,114960263
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1770,"Meat indigenous, total",2015,2015,1000 SLC,112153968
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1770,"Meat indigenous, total",2016,2016,1000 SLC,101179759
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1770,"Meat indigenous, total",2017,2017,1000 SLC,108657002
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1770,"Meat indigenous, total",2015,2015,1000 SLC,111898697
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1770,"Meat indigenous, total",2016,2016,1000 SLC,117431248
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1770,"Meat indigenous, total",2017,2017,1000 SLC,121152813
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1770,"Meat indigenous, total",2015,2015,1000 USD,112153968
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1770,"Meat indigenous, total",2016,2016,1000 USD,101179759
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1770,"Meat indigenous, total",2017,2017,1000 USD,108657002
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1770,"Meat indigenous, total",2015,2015,1000 USD,111898697
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1770,"Meat indigenous, total",2016,2016,1000 USD,117431248
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1770,"Meat indigenous, total",2017,2017,1000 USD,121152813
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1780,"Milk, Total",2015,2015,1000 Int$,39387742
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1780,"Milk, Total",2016,2016,1000 Int$,40114788
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1780,"Milk, Total",2017,2017,1000 Int$,40695463
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1780,"Milk, Total",2015,2015,1000 SLC,35860593
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1780,"Milk, Total",2016,2016,1000 SLC,34691856
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1780,"Milk, Total",2017,2017,1000 SLC,38126728
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1780,"Milk, Total",2015,2015,1000 SLC,40055368
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1780,"Milk, Total",2016,2016,1000 SLC,40795053
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1780,"Milk, Total",2017,2017,1000 SLC,41385710
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1780,"Milk, Total",2015,2015,1000 USD,35860593
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1780,"Milk, Total",2016,2016,1000 USD,34691856
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1780,"Milk, Total",2017,2017,1000 USD,38126728
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1780,"Milk, Total",2015,2015,1000 USD,40055368
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1780,"Milk, Total",2016,2016,1000 USD,40795053
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1780,"Milk, Total",2017,2017,1000 USD,41385710
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2057,Non Food,2015,2015,1000 Int$,786573
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2057,Non Food,2016,2016,1000 Int$,692899
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2057,Non Food,2017,2017,1000 Int$,773251
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2057,Non Food,2015,2015,1000 SLC,1463340
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2057,Non Food,2016,2016,1000 SLC,1280649
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2057,Non Food,2017,2017,1000 SLC,1482033
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2057,Non Food,2015,2015,1000 SLC,1492691
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2057,Non Food,2016,2016,1000 SLC,1307555
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2057,Non Food,2017,2017,1000 SLC,1471788
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2057,Non Food,2015,2015,1000 USD,1463340
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2057,Non Food,2016,2016,1000 USD,1280649
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2057,Non Food,2017,2017,1000 USD,1482033
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2057,Non Food,2015,2015,1000 USD,1492691
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2057,Non Food,2016,2016,1000 USD,1307555
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2057,Non Food,2017,2017,1000 USD,1471788
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1730,Oilcrops Primary,2015,2015,1000 Int$,49341591
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1730,Oilcrops Primary,2016,2016,1000 Int$,53854529
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1730,Oilcrops Primary,2017,2017,1000 Int$,56474516
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1730,Oilcrops Primary,2015,2015,1000 SLC,43848147
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1730,Oilcrops Primary,2016,2016,1000 SLC,48672693
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1730,Oilcrops Primary,2017,2017,1000 SLC,50982401
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1730,Oilcrops Primary,2015,2015,1000 SLC,45292173
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1730,Oilcrops Primary,2016,2016,1000 SLC,49590583
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1730,Oilcrops Primary,2017,2017,1000 SLC,51922277
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1730,Oilcrops Primary,2015,2015,1000 USD,43848147
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1730,Oilcrops Primary,2016,2016,1000 USD,48672693
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1730,Oilcrops Primary,2017,2017,1000 USD,50982401
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1730,Oilcrops Primary,2015,2015,1000 USD,45292173
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1730,Oilcrops Primary,2016,2016,1000 USD,49590583
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1730,Oilcrops Primary,2017,2017,1000 USD,51922277
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1720,"Roots and Tubers, Total",2015,2015,1000 Int$,5299900
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1720,"Roots and Tubers, Total",2016,2016,1000 Int$,5408391
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1720,"Roots and Tubers, Total",2017,2017,1000 Int$,5453631
